OBSERVED DATA,FINAL-VALUES
13.951,393.234999560647
13.404,380.735114134021
14.315,353.87189603514
14.377,322.782329262959
13.934,292.195669644409
12.234,263.613671105769
11.644,237.738998606801
10.402,214.933333918452
8.663,195.051998686459
8.594,177.864223801427
7.689,162.626002956596
6.536,149.037666080726
5.727,136.954555991623
4.737,126.180333209535
3.886,116.591001281308
3.747,108.052222803235
2.938,100.464111173318
3.194,93.6923341204723
3.194,87.6507777927649
2.484,82.2361103155547
2.33,77.3863334622647
2.213,73.0187776912416
2.146,69.0955565517974
1.973,65.5477761394447
1.884,62.3547773290841
1.422,59.4476665370167
1.232,56.8092228534322
0.799,54.4084449195198
0.795,52.2281110234972
0.783,50.2199993779261
0.73,48.3944448383732
0.721,46.7238881107834
0.617,45.1635554070687
0.655,43.7341105037681
0.65,42.4217784052922
0.65,41.1817781058036
0.631,40.0141113696415
0.635,38.9153332449496
0.619,37.885443892123
0.499,36.9278892253836
0.395,36.0220004959652
0.395,35.1953328276675
0.787,34.8267778340314
0.807,34.7578887413775
1.628,34.7406673503834
1.628,34.6511112733021
20.536,34.4754443917837
23.776,34.1964443524678
18.674,33.8520000119591
16.99,33.4455551993518
11.355,32.9908889200952
9.183,32.5121113461338
7.143,32.0092218358899
6.214,31.4925549241403
5.041,30.9793334454297
4.606,30.4557779131252
4.45,29.9425556324421
4.591,29.4396670043676
3.512,28.9436664354676
4.285,28.4614443908341
3.194,27.9895551166393
2.177,27.5417780193191
2.174,27.0974446708957
2.166,26.6668888843722
2.446,26.2638887830287
3.704,25.8540003017213
6.286,25.4682223933439
7.143,25.0927778969831
8.647,24.7345555935884
10.347,24.3901111728824
11.17,24.0456665115847
12.774,23.7218890753057
12.809,23.4084442490711
15.087,23.112222417775
15.711,22.8194442551791
15.08,22.5335553547162
15.074,22.2614443369416
15.056,22.0031113622504
15.054,21.7482222166532
15.711,21.50366656327
14.885,21.2659999314283
14.975,21.0386667116029
16.466,20.8044443900388
15.077,20.5874445822298
13.873,20.3773328335958
12.734,20.1775558603307
11.494,19.981222315174
10.396,19.784889010609
8.389,19.5988887170745
7.67,19.41977776587
7.583,19.2441111249437
6.982,19.0718887140975
6.9,18.9031108541208
6.684,18.7412224968688
6.319,18.5827775677252
5.068,18.4312224620954
5.071,18.2727776933462
5.183,18.1315555185495
5.241,17.9903334239498
4.985,17.8491110887587
4.891,17.7113331440422
4.036,17.5769997501955
4.062,17.4461110676123
3.186,17.3186666151095
3.195,17.2015556548207
3.17,17.0706668118428
2.145,16.9535556109622
2.134,16.8398889609508
2.222,16.7262221505451
2.914,16.6091109496645
4.441,16.4988890109169
4.719,16.3852222807085
4.521,16.2922220537438
4.403,16.1820001149966
4.404,16.0786665562126
4.404,15.9822221793647
4.384,15.8788891819615
5.333,15.7858888747997
5.349,15.6928889686243
5.697,15.5998888218569
7.653,15.510333306156
15.938,15.4242222611276
102.637,15.3312222747545
37.331,15.2382221279874
21.412,15.1555558744198
17.593,15.0728889792746
15.283,14.9936666349984
13.951,14.9109999804449
12.773,14.8283332456939
10.924,14.7525554522873
9.369,14.6698888779307
10.622,14.5975555551963
8.657,14.5252220720675
8.586,14.4563333002023
8.442,14.3736667258457
8.485,14.3013332427169
8.245,14.2358891821155
10.412,14.1635555385924
16.692,14.0912219752662
18.829,14.0223333637953
20.058,13.953444511733
20.074,13.8879998095543
19.893,13.8225555885585
19.526,13.7605555174459
18.767,13.6916665049893
21.909,13.6331112253375
21.482,13.5711111542252
21.053,13.5091109227183
21.06,13.4436667819198
21.088,13.3920002030211
21.064,13.3265555008419
22.739,13.2679999805988
19.32,13.2060001500779
14.793,13.1474444694404
11.741,13.09577764995
10.615,13.0337777392317
10.592,12.9821109999386
9.409,12.927000110762
7.948,12.8718889809937
7.138,12.8167779314227
6.827,12.7685554222101
5.917,12.7100000623613
5.678,12.654888932593
4.565,12.6135556855134
4.553,12.5653334168925
4.211,12.5067776560577
4.039,12.4585553874367
4.038,12.4034445784571
4.038,12.3655557218526
4.038,12.31044443169
2.898,12.2656665535435
2.792,12.2139999746448
2.359,12.1726665671708
1.673,12.1210001486664
1.669,12.0762221101259
1.321,12.0314445527684
1.035,11.9832220435558
1.189,11.9453333473453
0.767,11.9005556295935
0.698,11.8488889704978
0.547,11.8110000336956
0.547,11.7662221555495
0.362,11.7248887480755
0.362,11.6835556613902
0.362,11.6422221737189
0.265,11.5974445361645
0.186,11.5526666580184
0.12,11.5182224324801
0.119,11.4768889849076
0.125,11.439000008007
0.118,11.3907777794845
0.115,11.352889003077
0.114,11.3149999459791
0.078,11.2840000708174
0.08,11.2392222728683
0.079,11.201333376165
0,9.83733345573373
0,9.80977781065224
0,9.78566667634177
0,9.75466648039111
0,9.73055554657348
0,9.69611124083819
0,9.67544461729838
0,9.65477779326538
0,9.62033328703725
0,9.59966654320159
0,9.56866686853281
0,9.54111118335282
0,9.51700008914085
0,9.49288887463302
0,9.46533326965038
0,9.44122209524106
0,9.41711112132492
0,9.39300010731029
0,9.36199991135963
0,9.337888977542
0,9.31722219360785
60.178,9.28966646832936
35.226,9.26555569490641
78.738,9.24488895107075
35.446,9.21388891551444
31.825,9.20355558369529
39.778,9.18288875966229
36.21,9.1759998584168
79.068,9.15877774564765
72.699,9.14500010355068
170.904,9.15877778574616
511.991,9.17600001881115
270.556,9.26211098364256
1689.21,9.46533326965038
1126.369,9.79600004825942
844.795,10.1921111280616
412.866,10.8293333504763
2854.974,11.6353331521776
1065.632,12.4585554676337
992.566,13.1750003150148
334.696,13.7674445389872
158.574,15.4311112024719
247.047,19.0167776645265
230.586,22.319999536396
237.866,24.9618887332165
148.88,27.4556667336987
117.057,30.9345555672835
105.738,33.4317780384382
215.057,34.9817784528972
141.224,35.7361108737272
183.415,38.5088883521449
239.396,45.4873327631503
251.701,57.6117774626862
159.044,76.9247779208751
287.699,130.144887435664
1385.212,379.960124192036
1207.055,471.279218741174
822.007,449.317450329867
1181.963,433.324878057465
1127.653,1088.24813581175
6186.52,1595.95581301385
5736.287,1582.96679382523
3566.927,1553.34800945388
843.36,1885.93664839864
1456.758,1730.60946837068
1911.304,1490.54197743535
784.081,2654.1717266043
7461.198,5053.65449719959
8746.795,3966.69798062907
6284.948,2938.7138866716
2899.603,2204.5718792412
1153.903,1706.66022466289
850.613,1683.15533002218
1200.893,2751.82177821795
1251.754,3411.39152778519
1126.577,3157.06755254004
1762.078,3169.67078844706
3097.022,2746.44847710927
1764.683,2190.48754307959
1601.198,1793.51878927814
2739.887,1833.48121113248
3380.531,1918.15942757659
1986.44,1707.16312925021
1326.862,1429.52022453149
1277.72,1186.90733280447
799.683,1038.30366200871
1285.923,1022.1147865057
542.601,1153.86133491993
1267.009,1349.4540899992
2336.695,1384.75620382362
1760.03,1457.09645880593
6834.606,2106.83919754293
7613.135,2010.03308759795
5685.905,1672.75655534532
2169.982,1495.61221003532
1908.461,2220.37155826886
2405.268,3220.07677223947
4151.251,3409.1836379634
2353.539,4653.94731495116
3407.937,6283.30044613946
6259.452,5180.81644376121
5560.643,3774.56002434096
4642.128,2690.15586839782
2499.859,1995.60092389584
1374.344,1536.34964757495
805.952,1229.79754606883
778.726,1116.12398690647
1048.761,1210.77045367824
5544.1,1632.00878070461
6154.465,2349.89303284221
2244.279,2538.00104922718
1352.531,2365.8339103063
1050.079,2105.81278602282
822.139,1748.48956598176
831.198,1428.34567526976
736.985,1181.99555708303
660.614,985.486536555821
614.882,826.346331503655
597.313,704.877992471058
573.676,608.571332858668
537.784,529.993219921988
568.874,464.18022322986
468.061,407.563892338011
364.03,359.500108824837
318.762,321.580224235853
309.415,291.245001513097
290.545,264.929444467028
334.696,242.013552867704
471.557,221.343442673484
293.83,202.815776235527
307.205,185.931113486489
290.755,170.551664051082
277.385,156.663666086065
249.934,144.15344612466
236.665,132.934890314937
198.86,122.873666385809
189.413,113.990445331567
180.686,106.412665028539
201.245,100.243667616612
394.185,94.9702223141989
525.116,90.244443838795
259.096,85.7942217340074
268.323,81.5885549618139
290.957,79.0362225638495
360.81,80.3210013028649
354.159,82.0535557758478
317.84,82.3291118256749
252.166,81.0236656210487
282.579,78.7227771762345
250.2,75.8397771976889
201.488,72.6881110730269
185.653,69.4675564972891
182.616,66.4295551781026
166.824,63.5499991890459
163.122,60.8013334063194
125.625,58.1422228987018
120.746,55.6277766306366
137.629,53.2338886004356
93.073,50.9743341244757
121.327,48.87666592064
86.108,46.9753336678778
89.986,45.2565556340334
92.51,43.7031107489019
91.563,42.2839994180119
113.528,41.1748890040649
294.774,41.7638889979572
269.58,42.6594451173311
205.695,43.2002212386577
176.051,43.3069993483111
162.091,43.0107780783955
152.992,42.4183328118589
148.694,41.6295559248992
137.534,40.6926672802204
132.9,39.6627782481825
181.779,38.5777780061796
150.228,37.4652228007714
130.558,36.3526669537856
89.986,35.2401107860107
88.129,34.1516668753077
92.51,33.0976670297483
128.227,32.0884443405603
90.091,31.1033335876549
90.124,30.1733332427427
89.093,29.2777779253405
83.449,28.4132222826075
73.668,27.6037778498397
71.943,26.8356663433628
65.899,26.102000185185
71.149,25.413111022984
64.921,24.7552220968324
64.331,24.1455556798935
64.164,23.5841112107868
60.277,23.0605559190736
57.846,22.571444692504
58.558,22.0961107070454
59.335,21.6414449089726
59.182,21.2039999405131
58.845,20.7872221168753
57.617,20.3842220155314
51.721,19.9984444279431
55.87,19.6264443220571
49.553,19.2682221790568
54.49,18.9237777583508
52.597,18.5931109797417
47.347,18.2762223244127
51.366,17.9765555412611
46.549,17.687222170126
49.553,17.4082222912048
49.553,17.1430000543802
58.29,16.8812218872417
57.605,16.6297777736975
58.81,16.3886666711834
48.546,16.1647776012414
48.636,15.9443332425629
52.876,15.7307776648344
49.553,15.5309998494988
52.514,15.3381111760003
47.579,15.1417776308436
46.097,14.9557777382951
49.002,14.7835556081391
47.864,14.6182221787361
48.776,14.4563333403008
49.553,14.2944443815699
48.743,14.139444364183
47.649,13.9982221492878
48.531,13.8570000145896
47.102,13.7157779199899
47.112,13.5745555046015
47.41,13.447110931803
45.376,13.3265554607431
43.982,13.1991111285366
43.806,13.0854444384263
46.343,12.9717779087111
44.983,12.8615555689775
47.178,12.7547776999158
43.7,12.6480001516434
45.376,12.5446666329583
43.384,12.4447776651424
43.26,12.3448888978196
43.37,12.2553333420202
39.946,12.1657777060238
38.473,12.0693331687815
38.678,11.9866665543265
41.413,11.9005556295935
40.051,11.8213334457121
40.284,11.7386665906653
34.845,11.6560000564076
39.299,11.580222263001
40.082,11.5113334109387
39.323,11.4321110265641
41.413,11.356333273256
70.372,11.2874445013908
62.452,11.2185554087368
44.052,11.1496668373647
44.012,11.0876666058581
44.058,11.0256665347455
42.665,10.9602220330595
41.413,10.8982221223413
42.087,10.832777861247
38.755,10.7776666512817
35.865,10.7156668207608
32.784,10.6571111000248
32.756,10.6020001306509
32.859,10.5468889607841
37.664,10.5021109222436
47.546,10.4401110115253
49.859,10.3850000421517
50.498,10.3333334231541
50.203,10.288555545008
50.238,10.2403333966829
49.413,10.1886666573894
53.947,10.1335554474241
49.006,10.0922222003445
49.256,10.0508887126732
49.386,9.99577778339808
47.129,9.95444437592411
43.284,9.90277783712383
42.283,9.86488890032169
35.865,9.82011102217555
27.948,9.77188891394895
28.959,9.73055550647498
22.772,9.68577766842735
18.17,9.65133344288905
14.807,9.60655564494027
13.504,9.56522219736746
13.775,9.53077781143482
12.064,9.49288895483037
11.716,9.44811123707858
12.064,9.41366661055426
12.023,9.37922222462162
15.23,9.33444430637699
15.276,9.29655561016653
15.883,9.26900000518389
13.847,9.23111102828359
13.333,9.18977770100662
26.13,9.15188888450066
26.349,9.13466665143568
23.235,9.09333344445456
22.72,9.05888885802908
20.64,9.0244443918991
22.719,8.99688898740964
23.876,8.9589999704105
24.896,8.92455546418202
22.759,8.89355550882306
22.856,8.86600006423476
32.588,8.83155565825305
20.64,8.80055554249939
17.005,8.77299993751675
13.404,8.74199998215778
12.746,8.71100000674939
11.51,8.67999997119308
11.568,8.64555554516194
11.542,8.62488872112929
10.937,8.59388892616467
10.834,8.56288893070686
10.854,8.53877771619903
5.748,8.51466658188856
6.372,8.48366678692393
10.272,8.45955553231761
10.937,8.42855547671222
12.786,8.4044443424014
12.966,8.37344450733828
13.012,8.34588890235563
12.118,8.33211113996281
10.22,8.29422206281575
9.255,8.27011120919546
9.462,8.24599999468764
9.255,8.22533341124666
12.274,8.19777772606668
11.385,8.17711106242837
10.97,8.1461111471679
12.387,8.1254443632334
12.991,8.10477781989093
14.439,8.07722221490829
17.005,8.05311116079481
14.284,8.03244447710708
14.33,8.00833322250075
12.33,7.98422224858462
12.263,7.96355546465047
11.719,7.93600002006217
11.153,7.92566672834151
9.255,7.89811108326037
7.675,7.87055557852415
6.883,7.85333322516331
5.588,7.82922221114868
4.786,7.81200009837953
5.086,7.79133331444538
3.62,7.76377770946273
4.098,7.74999998716841
5.127,7.72244450248161
4.612,7.70866661979295
5.173,7.68455560577831
5.185,7.66733325241748
5.296,7.64666674917351
5.186,7.6260000855352
6.372,7.60533332165012
40.758,7.58466661791331
76.69,7.56744430465098
56.206,7.54677780140701
50.689,7.52955568863821
50.652,7.51233341547472
51.948,7.49166663154022
43.37,7.47099996790191
42.844,7.45033336441152
43.326,7.43311117144503
43.417,7.41588889828154
40.588,7.3986667053154
40.764,7.37800000157824
38.174,7.3607778888091
38.926,7.34700012641662
33.254,7.33322224372796
31.292,7.31255551994172
31.494,7.29533332697523
29.992,7.28155560468126
28.802,7.27466682373127
26.8,7.26777788238693
27.53,7.25055560922344
27.045,7.24711113855128
26.636,7.22988890548663
26.768,7.23677784683097
29.975,7.24711113855128
30.419,7.26777784228843
31.444,7.29533332697523
50.687,7.31255564023757
40.926,7.34355563569503
31.912,7.44000005264145
30.817,7.68455550553189
29.468,7.99111104958369
33.751,8.28388881119393
32.593,8.5387778565443
44.614,8.75922225532127
94.412,8.93833326667335
87.351,9.10711096625569
79.964,9.30344435101802
77.357,9.51700014928877
79.105,9.71333339370583
70.114,9.87177776146902
53.867,9.99577774329958
44.904,10.0956667311646
41.492,10.2093333210281
49.193,10.416000077708
99.7,10.9498888215362
94.542,12.5791112193838
282.579,14.6354444118011
172.773,16.7021110964319
137.534,18.2452220883635
95.182,19.4094445944455
81.394,22.6024446879618
197.002,26.9355559126576
2503.054,40.665111113857
1115.584,121.59922049743
378.78,689.226429050582
137.983,993.298553054531
158.714,1107.23041102756
155.971,1433.39866410372
272.626,1444.09021261252
255.678,1411.6711087913
247.142,1300.72899730876
153.255,1168.29701061878
112.992,992.017210766465
118.494,835.656673337023
93.426,712.676236380098
83.381,608.409444180628
99.457,523.076775902881
216.849,472.746551538713
134.898,456.116769514563
142.566,427.155884655398
529.32,394.571435736079
384.18,417.511443121151
464.096,498.38011638365
516.863,526.256006935406
559.998,526.907001466799
546.205,508.844337767611
506.378,500.949666964718
618.93,500.922107349874
510.374,492.744987385556
503.479,483.183227903727
44.89,467.349114915769
15.743,454.404887319025
82.86,476.718001202163
1110.919,516.411781931916
257.079,517.073103940735
136.633,517.431336910361
157.505,592.947331619347
95.445,720.88434615483
227.251,949.068436368059
381.336,1219.99811666707
215.579,1308.84754908168
296.202,1370.26890164448
269.502,1527.73167851071
257.741,1428.70391048491
234.387,1415.22920922273
4656.138,1840.17724287179
4744.396,1978.95736479097
2536.95,2072.29141493639
2385.647,2244.40344489283
1978.252,2520.86830503411
2287.849,3480.32872594066
5890.579,5936.34850018554
5223.449,5532.33230710031
3025.471,4289.64916931258
2711.44,3248.06627498733
4410.957,2456.76719182067
2422.916,2395.9727704525
2409.688,2353.12729312314
2258.338,1983.68310862117
1878.033,1598.04656869835
894.083,1307.74533450604
888.597,1076.16154452165
707.286,894.005547795029
705.706,807.153886556625
1324.834,933.16544310914
1827.354,1135.9674639172
1602.109,1548.31219878462
2657.006,1852.32577721278
1865.015,1719.32887070709
1129.54,1450.33154471053
901.449,1212.20334834523
530.753,1018.79088497824
462.535,857.442790104284
419.084,727.14634090662
357.174,619.662446942593
318.925,531.30211556951
265.973,458.789663679069
331.17,399.200777212779
260.44,349.679998805126
240.013,308.222669942511
249.526,273.299445004927
217.021,243.773665030797
204.503,218.611999725302
167.122,197.101444461279
154.565,178.656444036298
134.502,162.684554627372
141.664,148.820665230354
140.447,136.741003621783
111.023,126.17000059949
112.842,116.956109719144
112.56,108.923666344749
112.257,101.766112426089
112.083,95.3525545489456
112.843,89.6209980154203
91.759,84.4646663198042
83.891,79.8284447234537
80.244,75.6434444545043
78.273,71.8648881961901
63.817,68.4445556046234
61.869,65.3617782518267
60.786,62.5545553449126
58.959,60.0125558777816
54.912,57.6909999673566
44.94,55.5829996346598
42.567,53.6575551248261
46.205,51.9008896779271
37.01,50.2888883101857
37.059,48.8077776299584
34.539,47.4472224608892
38.022,46.1968885889897
33.843,45.0292223340106
32.892,43.9511111937464
31.21,42.9487771251134
28.262,42.011888961618
28.462,41.140444778527
27.464,40.320666693151
26.802,39.5560006197127
25.062,38.8361109006735
20.404,38.15755627325
20.38,37.5031113365872
20.089,36.9037776098897
21.261,36.3251113488029
23.147,35.7705555804489
21.707,35.2538889894884
22.7,34.754444591494
21.874,34.2722227072551
21.629,33.8175556260265
20.919,33.3801107377643
21.153,32.9564448549516
20.423,32.5499998819496
23.364,32.1676665244418
24.846,31.7922222686726
25.686,31.4339998850806
25.424,31.0826666032276
25.814,30.7451115248519
28.836,30.4144445858482
28.756,30.1010000002053
26.802,29.7910000456289
31.939,29.4947779737412
31.442,29.2054446828034
31.889,28.9195558625379
30.094,28.6474441229882
30.936,28.3822224475443
31.309,28.1273329009612
28.975,27.8724444771391
32.084,27.6278888237558
28.975,27.3867779618337
33.974,27.1491112497944
33.217,26.9217781101663
33.063,26.7013337514882
32.632,26.480888751232
30.094,26.2673334942926
32.939,26.0641111681859
32.357,25.8505556706548
32.873,25.6507778954176
31.832,25.4613334519996
32.411,25.2718887679899
31.986,25.0790002548861
28.975,24.8964449132068
32.43,24.7173331600302
31.489,24.5347774173652
26.307,24.3625554877024
26.91,24.1868888467757
30.671,24.0284444790126
26.658,23.863111089708
23.639,23.6977777004035
18.834,23.539333493035
18.378,23.3843331949579
17.491,23.2258889875891
18.641,23.0743331601842
23.639,22.9296665147153
18.638,22.7781111684938
20.653,22.6368891540915
23.861,22.4922219472419
23.438,22.3544447243007
23.12,22.2097778382402
24.054,22.0754441236044
27.735,21.9479997512987
27.342,21.806777897291
23.639,21.6827779154605
24.233,21.5484446018108
23.962,21.4244444595859
24.324,21.3038891890188
24.261,21.1764445761218
22.691,21.0524445140942
24.875,20.9387774630968
22.626,20.8147780426469
22.091,20.6976666813717
22.333,20.5840001115576
22.624,20.4703333011519
22.035,20.3566668917322
23.406,20.2464442312096
25.585,20.1362226132511
25.721,20.0294446639923
25.209,19.9226666345365
26.248,19.8227781078055
25.212,19.7091111370051
25.721,19.6092224498797
22.992,19.5058888108987
22.6,19.4059998831817
25.721,19.3061111960559
25.554,19.2096666588137
25.662,19.1132223621631
24.945,19.0202224559874
24.92,18.9203334480733
25.304,18.8307780927667
25.661,18.7377776252106
25.721,18.6482222699044
23.225,18.5552222033343
23.095,18.4691109979112
23.145,18.3795554822102
23.376,18.2831113459544
23.049,18.1969998197422
23.648,18.1177778764525
25.721,18.0351110615042
23.014,17.9489999362785
23.531,17.8663332015275
24.041,17.7802222366961
24.724,17.7009998924204
24.755,17.6183333180638
24.188,17.5391112143793
19.49,17.4598888701036
20.334,17.3806666862222
20.88,17.3014445825377
19.765,17.2187776071951
18.885,17.1464446052494
18.524,17.0741112023179
18.377,16.998333328714
18.752,16.9225555353074
19.092,16.8467775815064
19.041,16.7813334407077
18.624,16.7055554869067
18.489,16.6366668754362
19.079,16.56433331211
19.42,16.4919998289809
22.589,16.4196668270355
22.83,16.3542222050537
22.073,16.2853332727941
21.419,16.219888891404
20.242,16.1510001195388
21.209,16.0821109466875
21.821,16.0201111161669
21.01,15.9512222641046
21.724,15.8892222731893
21.143,15.8237778917989
20.913,15.7583331094227
20.583,15.6928890488213
20.597,15.6274444268396
19.108,15.5688889065964
12.731,15.5068889958785
9.464,15.4414445342911
9.343,15.3863332441284
10.451,15.3243334938048
9.908,15.26577773297
9.563,15.2037778222521
9.242,15.1417778313368
9.563,15.0901110118464
9.994,15.0246666304559
9.77,14.969555580885
9.787,14.9110002210365
10.433,14.8593331609544
10.148,14.7973333304335
10.007,14.7353333395182
10.17,14.6871112312916
9.865,14.6319997807342
9.865,14.576888971755
9.865,14.521777841987
9.563,14.4666664716271
9.264,14.4150000531226
9.264,14.3633334742239
2.029,14.3047776331917
1.951,14.2531111344903
1.912,14.2083333365411
1.933,14.1497778964954
1.808,14.1015555476771
1.78,14.0464445783031
1.608,14.001666700157
1.542,13.9431110195195
1.436,13.8948889112929
1.436,13.846666803066
1.416,13.7984444542477
1.426,13.743333164085
1.4,13.7020002377945
1.348,13.650333498501
1.415,13.6021109892883
1.233,13.5573331913392
1.608,13.5056668530321
0.778,13.4574444240165
0.771,13.4126666260677
0.782,13.3609998867742
0.777,13.3196667198919
0.462,13.2748887615485
0.259,13.2266668137162
0.292,13.1818888553731
0.282,13.1371108970296
0.286,13.0888890293943
0.279,13.0510000123952
0.272,13.0027778239716
0.243,12.9614444164973
0,12.9166666987455
0,12.8718888205993
0,12.8339998837975
0,12.7892223264401
0,12.7444443680966
0,12.703111121017
0,12.661777713543
0,12.6204442258717
0,12.5791112193838
0,12.5343333412376
0,12.4929998936648
0,12.4482221358145
0,12.4103331990127
0,12.375888933376
0,12.331111015131
0,12.2932223189209
0,12.2484443605774
0,12.2105553435782
0,12.1761112383361
0,12.1382224218298
0,12.0968888539615
0,12.0590000374552
0,12.0211110605549
0,11.9901108245054
0,11.9453333874442
0,11.9143335122822
0,11.8730000246109
0,11.8385554381854
0,11.8041109319569
0,11.7662223159438
0,11.7283334192405
0,11.6938888729136
0,11.6560000564076
0,11.6215555501791
0,11.5836667737717
0,11.5492221873462
0,11.5147779217094
0,11.4803332951851
0,11.4424443182848
0,11.408000052648
0,11.3770000571902
0,11.3391110802899
890.27,11.3046666542587
767.812,11.2771111294731
516.539,11.235777922492
418.077,11.2013332558692
231.381,11.1703333005102
130.123,11.1462220459039
119.17,11.1117777401686
88.858,11.0945556674979
72.593,11.0738888835638
59.552,11.0601111612698
65.965,11.0325556765827
48.382,11.0153332831233
31.93,10.994666619485
29.327,10.9739998756494
20.618,10.9464443107652
20.312,10.9395554897167
19.496,10.9705554851745
54.437,11.0497779096476
87.96,11.5561110484932
74.496,12.9855555508081
111.317,14.9385555052302
186.342,17.132666722561
519.796,19.8951111097509
222.272,22.1718887410437
141.916,23.904444015999
96.157,25.2856670516646
111.348,26.4602224083824
72.593,29.7841120666513
88.728,41.0612230758286
96.393,59.1238888601464
165.34,80.6275536590772
132.468,149.640441310799
78.797,210.328110072037
81.498,249.243444279354
172.981,518.337221309128
6019.828,781.671884676647
5312.449,749.762531318185
1251.019,667.908759011576
825.998,598.634101533227
585.468,546.381884668435
995.712,505.017539672554
574.84,461.46944357703
747.153,425.533550998404
549.427,627.467561347616
758.904,796.73098727233
437.613,770.505003465545
593.21,739.622109424735
563.112,913.921340886091
408.67,966.55244856245
570.938,958.54412594603
693.628,908.344777673483
551.531,819.19911019504
401.705,722.689226973389
340.462,637.087886614932
258.126,565.846442638171
351.394,507.938439895711
323.229,455.045553089843
331.508,406.241223298842
305.918,363.443997750681
219.632,326.144110825327
196.639,293.297892560562
224.194,265.749219184121
232.25,254.654663035439
3251.615,449.000558546849
3722.324,683.739434265429
1573.381,1036.96377558841
1505.282,1192.9902240634
956.264,1096.66634193725
1036.861,1023.82322599491
750.898,1034.94877997372
1166.095,1415.15346583393
931.664,2285.09613623222
1017.865,2295.89101589388
832.202,2391.70510802004
881.939,2464.11080393526
1358.99,2174.93247456021
1114.944,1789.67134488953
1303.53,1874.80423980289
3425.388,3414.2160097758
4181.948,7584.12592808405
7650.498,6264.08737831647
7496.973,4530.80495066112
3885.781,3247.53935999341
2893.763,2381.15476700995
1436.72,2143.36063762506
3315.559,1978.30631732941
3716.881,1686.66177325779
2812.936,1386.39231953356
1159.73,1140.10420342286
911.807,944.253097805711
762.915,793.599996633
822.137,678.469445142482
743.183,586.609550813833
524.442,512.52988866634
530.652,454.039781126711
619.377,429.491224222714
1962.469,427.427999923626
2209.785,434.909335689413
1511.267,426.987102544971
937.343,402.758887989655
922.52,371.95522238811
681.17,339.015998442968
605.95,306.565885163016
605.271,276.923000564178
455.172,256.428558213843
491.78,251.020779998766
370.165,247.962113138702
641.723,250.090778370698
772.445,283.298668141166
1038.169,300.886000982589
760.503,290.101448798345
649.459,268.766553679274
550.514,244.403994662894
382.644,220.537440064881
381.037,198.606667398579
349.541,179.100778347088
283.557,161.98877700501
270.623,147.064001547794
256.98,134.050887264311
193.967,122.694555194014
186.124,112.753888861173
170.45,104.035999832882
129.824,96.3686687457891
126.464,89.6210002609425
96.335,83.6586682022444
104.175,78.4058894030749
94.927,73.7455550684698
95.973,69.5743330029977
92.538,65.8267787450718
90.791,62.4753336422146
85.801,59.4579997886386
85.684,56.7403334399892
81.412,54.2775553547675
81.691,52.0524449439512
78.816,50.0340008487304
65.973,48.1912226726612
63.227,46.5241104157436
60.7,45.0257773821554
59.969,43.6721105128528
72.894,42.4527771977916
88.183,41.3230009221784
78.694,40.2621106917245
72.691,39.2666671683807
58.715,38.3228891011741
55.815,37.4273337837723
52.677,36.5765551415581
51.298,35.7602223288267
54.602,34.9955557742051
53.145,34.2653332847274
51.077,33.5798889139875
49.008,32.9288886083912
49.098,32.3088886992385
49.243,31.723333015624
49.475,31.1722220387311
38.514,30.6452220357541
36.797,30.1388885360211
35.366,29.6601112828487
34.656,29.2123334637534
33.152,28.7748893774634
33.58,28.3581109924448
42.424,27.9585554419705
40.332,27.5865556568735
41.498,27.2179998612654
47.674,26.8735555207563
50.209,26.5428887421473
53.546,26.2156664342101
48.81,25.9091109503062
52.617,25.6128885576294
50.263,25.3304443684304
42.158,25.0514445697061
43.722,24.7827774612233
41.668,24.5278887968096
40.219,24.276444603068
37.52,24.0456670729651
43.637,23.8148889814814
43.763,23.587555761656
42.684,23.3636665313193
41.195,23.1569999751325
40.16,22.9503334189453
38.961,22.753999953986
38.322,22.5611111200932
37.993,22.3682226069894
38.445,22.1891109340102
36.537,22.003110881067
38.674,21.8343335022737
37.763,21.6621110112301
38.189,21.4967779427147
36.794,21.3314443128184
35.277,21.1764448167135
34.492,21.0179998875699
33.947,20.8767777127732
33.774,20.7217775750905
38.457,20.5771111702133
38.289,20.4358888350219
37.687,20.2981112110947
37.993,20.1568887957063
40.856,20.0225555622536
40.024,19.8951111899482
41.974,19.7607776357068
48.515,19.6367780548623
43.106,19.5127779126374
44.372,19.3887781713986
42.2,19.271666649729
43.905,19.1511112187679
37.173,19.0408886384426
34.979,18.9237779989425
35.723,18.810110947945
34.876,18.6998887686058
35.397,18.5896668298586
39.377,18.4828890409942
44.886,18.3829997924881
42.67,18.283110944968
41.634,18.1763333966956
41.056,18.079888699059
39.926,17.9765553808668
39.27,17.876666613544
35.277,17.7836667073683
39.305,17.687222170126
37.665,17.5942223441476
39.723,17.5081109783302
34.461,17.4151111523518
30.066,17.3255555564539
30.066,17.2428888217029
30.066,17.153333306002
34.259,17.0637775497097
34.723,16.98455560642
34.521,16.8950000907191
34.108,16.8123332757712
21.657,16.7262223109397
18.802,16.647000127058
22.826,16.5712220930597
18.942,16.4919999893756
18.655,16.4093334952164
27.338,16.3335556216124
27.791,16.261222298878
34.565,16.1819999546019
36.131,16.1062222413926
35.277,16.0442222504773
35.725,15.9718888475456
36.271,15.8926667438615
36.902,15.8168887900602
41.801,15.7548889595396
